x,y,z,g
-2.59414137,-30.63858185,2.26216763,156
-3.12661255,-30.90924225,2.37585706,157
9.21687805,-58.0218719,3.66004366,168
8.37886536,-57.61027369,3.78247923,169
7.88042175,-56.94169841,3.81487459,169
3.77571594,-46.3940979,3.60107988,167
-1.138255,-29.36324463,2.9210555,162
-1.86248291,-29.92420349,3.11073298,163
-2.21297729,-29.410112,3.12794012,163
9.70712006,-58.08350585,3.98977655,171
9.50398743,-58.05814967,4.02195257,171
7.88319122,-57.77725813,4.27149862,173
2.93943512,-44.31788788,3.79527754,169
0.89765656,-59.0579933,5.59773439,184
0.69519531,-58.47550038,5.57528585,184
0.49760162,-58.08739302,5.57115454,184
-0.345065,-31.2268692,3.07169527,163
-1.75601471,-29.35077057,3.13171095,163
-2.29978455,-30.06057892,3.29619116,165
-2.49828566,-30.07097015,3.33173746,165
11.30888855,-57.14155779,5.65067667,184
10.7291156,-56.28633342,5.63168139,184
7.84373962,-57.73940489,6.30446714,190
5.22409546,-43.87828217,4.88606829,178
2.45086395,-41.80999908,5.07824797,180
2.32587921,-42.07605896,5.13530535,180
1.8896228,-41.66629944,5.15488142,180
0.99638092,-45.75833282,5.85818857,186
0.23331177,-30.9768692,4.00401873,171
0.13600647,-29.51170502,3.82404703,169
-0.55087555,-29.97754822,4.00640577,171
7.72687256,-44.79577789,6.17340845,189
7.64534485,-45.21589813,6.25765413,190
6.11737644,-44.16661224,6.32724089,190
6.34666264,-47.02729187,6.77568907,194
3.76849854,-44.56135712,6.78385633,194
2.83389008,-41.75789795,6.46342463,191
2.63062775,-40.71810303,6.32058996,190
0.49956238,-44.41889343,7.31798023,199
-0.301875,-31.00190125,5.16927237,180
-1.389552,-30.21253357,5.22845358,181
11.48081696,-56.43884501,9.58222908,218
8.51656067,-46.74925385,8.04972977,205
6.90639221,-44.61744843,7.86318153,203
5.7884351,-46.45706329,8.42143387,208
4.79524719,-42.04100952,7.67101234,201
4.04970276,-41.63295135,7.7092318,202
3.67783844,-42.09073029,7.8653273,203
3.31519806,-47.32702789,9.00947708,213
2.57776367,-48.42454681,9.3615126,216
2.43333923,-48.62281952,9.42719597,216
1.91333496,-47.99172363,9.38553947,216
1.73854553,-47.57241974,9.32876438,215
1.41320526,-47.32394562,9.33354038,216
0.75664246,-44.78357849,8.92128891,212
0.00200378,-45.95076904,9.29630035,215
-0.46164215,-46.13379059,9.4167189,216
-0.61926544,-45.90632019,9.3977322,216
-1.86906708,-46.13102875,9.67036194,218
-2.17338074,-49.10134277,10.341371,224
-2.59745253,-47.89369354,10.16924614,222
-2.73163069,-47.46453247,10.10518211,222
-2.86633528,-47.1017395,10.05490822,222
-2.99659956,-46.69541321,9.99498695,221
-3.12732161,-46.33165894,9.94403786,221
-3.25469435,-45.95594177,9.89005798,220
7.3563205,-45.64032898,9.65032619,218
7.06759369,-45.78492126,9.7299332,219
6.88689911,-46.78369293,10.00050491,221
6.6473819,-46.22784576,9.90289253,220
6.45196354,-45.89859924,9.85352463,220
6.10217869,-45.50119171,9.81203121,220
4.80661499,-42.40265045,9.26489777,215
4.64987671,-42.27686462,9.25963253,215
3.73380005,-44.9967514,10.07272095,222
2.65844452,-44.66159973,10.1711573,222
2.60781586,-46.3900238,10.60205215,226
2.0513736,-44.64383087,10.27052254,223
1.89026367,-44.35218964,10.22700829,223
1.49580872,-45.86194763,10.66447205,227
1.30672943,-44.47949371,10.35948509,224
3.60379517,-30.83303986,-0.79024186,130
3.52640259,-31.04363403,-0.77756706,130
3.44761383,-31.25402985,-0.7646648,130
3.2708255,-31.57535706,-0.73468414,131
3.10103333,-31.9627243,-0.70662132,131
2.8568927,-32.58842621,-0.66701761,131
4.04673492,-43.68420563,11.29386467,232
1.86985504,-44.53321991,11.90063042,237
-7.93535102,-31.64424286,10.27267975,223
7.44789612,-33.82776794,-0.36092919,134
7.22331726,-33.88202057,-0.31778008,134
0.42909729,-44.83493958,1.19775194,147
0.28067505,-44.4908844,1.21392197,147
0.1344577,-44.23829803,1.23218531,147
-0.15522278,-44.1236969,1.27880758,148
-0.43997467,-44.15473328,1.32849163,148
8.23096954,-58.04971907,2.20685739,156
7.8147937,-57.87478862,2.26902646,156
4.82836639,-42.04549561,1.79523343,152
4.40198242,-40.61512146,1.77983445,152
3.61133301,-46.25356445,2.273215,156
0.83214294,-59.16431259,3.56525225,167
0.63054382,-58.5891364,3.56385416,167
0.433591,-58.18894801,3.57263464,167
-1.33527649,-52.90154467,3.54449553,167
-1.64947021,-51.86481676,3.53325457,167
-1.80179108,-51.35775957,3.52751154,167
-2.11008728,-50.47356567,3.52475733,167
-2.26492537,-50.06054077,3.52529139,167
-2.40826643,-49.62748108,3.52261919,167
-1.88757599,-30.83856354,2.25264901,156
-2.34920013,-30.34740601,2.30053586,156
10.27737152,-58.15677485,4.52961058,175
10.03550446,-59.07699428,4.6566276,176
8.93503296,-57.22857127,4.60866064,176
6.73036682,-47.28488312,3.86534876,169
6.60822117,-47.55389557,3.90922731,170
6.43260777,-47.44346008,3.92073626,170
6.30602085,-47.69584045,3.96347612,170
6.11912357,-47.55365906,3.97287363,170
4.15358459,-45.29447327,3.99091429,171
4.10841858,-46.51633606,4.12303442,172
3.44878113,-46.1218811,4.16689104,172
3.30578339,-46.28190002,4.20179266,172
3.39165985,-49.92224274,4.56719393,175
2.86126434,-43.9970871,4.02258486,171
2.3820697,-46.18175659,4.31008047,173
0.8157016,-58.81061391,5.81780714,186
0.61365234,-58.18112407,5.77875227,186
-0.37954987,-30.69446716,3.06423182,163
9.06169617,-57.69719157,6.65846342,193
7.00252258,-45.66450653,5.24468321,181
6.76881134,-45.14315186,5.20162577,181
5.81528294,-44.91303406,5.28936571,182
4.76930725,-43.65570221,5.24485106,181
4.7607547,-46.45322571,5.63447565,184
3.5768634,-45.37753448,5.6337871,184
3.09887421,-40.95541534,5.07943052,180
2.69524872,-40.93661652,5.12788481,180
2.45319855,-41.47884521,5.23402399,181
2.59718048,-49.96408234,6.39577097,191
1.91837799,-41.89284668,5.35976976,182
1.69527924,-43.45991669,5.60628981,184
1.47216522,-41.0256897,5.2962541,182
1.47202789,-45.77818451,5.95741457,187
1.00802338,-45.48384247,5.9761371,187
0.85036194,-45.63020477,6.01686949,188
0.7003299,-45.8395401,6.06535906,188
0.64111816,-58.10548625,7.7795853,202
7.60303986,-44.34441528,6.5380525,192
7.48379242,-44.53417358,6.58547873,192
6.93716919,-44.01297913,6.5604381,192
6.47602665,-43.87459717,6.5922193,192
6.24982273,-45.52592621,6.90820974,195
4.96266663,-47.99798737,7.4956221,200
3.82378876,-42.5488678,6.68290514,193
3.40070831,-42.61448822,6.74681467,194
2.74489319,-41.1892334,6.57935614,192
2.57980835,-40.73802338,6.52111238,192
2.30302155,-40.64920197,6.54044813,192
2.1774646,-40.85026703,6.5915336,192
2.03448975,-40.70813141,6.58476633,192
1.86858093,-43.35795746,7.06991905,196
1.5873233,-43.6222702,7.15213436,197
-2.50346601,-48.55573425,8.55526394,209
11.10557281,-55.34532366,10.02170128,221
8.19480621,-46.56292877,8.50585026,209
7.00974762,-44.15142212,8.13506168,205
6.70860779,-44.1508194,8.17013878,206
6.52707493,-44.96439514,8.36306328,207
6.55851566,-47.45497284,8.88393635,212
4.89851105,-45.52137909,8.67155785,210
4.33526337,-42.97200165,8.20094055,206
3.76025116,-41.47823486,7.95497173,204
4.00109589,-45.90651093,8.86121029,212
3.47696411,-41.42434082,7.97813553,204
3.20381653,-41.40321503,8.00724644,204
2.90862,-45.63611755,8.93888229,212
2.65958893,-46.70230255,9.19558758,214
2.42899048,-48.46730194,9.59805817,218
1.75757324,-47.92448578,9.56862206,218
1.57023346,-47.06018982,9.40971989,216
1.33652222,-44.21843109,8.83828205,211
7.26654541,-45.46724091,10.01199287,221
7.1528598,-45.73323212,10.09056992,222
6.9345752,-46.36068878,10.27056641,223
6.74294006,-46.19461212,10.25088638,223
6.39432346,-45.90423737,10.21804947,223
6.16210758,-46.51621399,10.39564079,225
5.2402774,-45.4669281,10.24161667,223
4.71186554,-42.11525879,9.47254604,217
4.35781586,-41.45514832,9.35039276,216
4.19995605,-41.27907715,9.32535786,215
4.03526031,-41.0874649,9.29731125,215
3.91780579,-41.31334839,9.36733288,216
3.69872772,-42.00048218,9.56411499,217
3.31749451,-44.44863281,10.21834511,223
3.20901215,-45.04832611,10.38062805,224
3.07030212,-45.25176392,10.44827599,225
2.68326294,-46.53855286,10.81619781,228
2.38540375,-46.87891541,10.93825668,229
2.13608276,-44.84260712,10.46355003,225
1.97126495,-44.51039276,10.4018988,225
1.80807983,-44.15823517,10.33515495,224
1.64732086,-43.80552826,10.26804489,223
0.92420685,-44.64399109,10.57043976,226
6.7175647,-29.60907135,-0.99917188,128
6.56220829,-29.83044586,-0.97506349,129
6.28768742,-30.40451965,-0.93279424,129
6.13558018,-30.6578537,-0.90959707,129
6.07807743,-30.8822113,-0.90088191,129
5.90527164,-31.05602417,-0.87473981,130
5.75685703,-31.37027893,-0.85246671,130
5.60440552,-31.68384705,-0.82973064,130
3.73785126,-43.56012878,11.52179855,234
2.01805603,-44.68527374,12.05652374,238
1.54784882,-44.38925323,12.03234047,238
1.40395081,-44.86548767,12.18740791,240
10.28307068,-44.65370331,0.01270575,137
0.88463318,-48.51685486,1.4363975,149
0.71919739,-48.09854279,1.44413847,149
0.5581485,-47.88752899,1.45805353,149
0.38017761,-44.90953217,1.38365692,149
0.2315799,-44.68940125,1.39560026,149
0.07677185,-44.48861847,1.40896982,149
-0.63723267,-44.15767822,1.4894895,150
-0.93461884,-44.35743866,1.53383917,150
6.46813023,-41.46791992,1.87221021,153
6.09803593,-39.97189484,1.81973571,152
8.48641693,-58.03465495,2.73591489,160
8.00381958,-57.40305541,2.75795812,160
7.8752948,-57.88735793,2.80857915,161
3.63126099,-46.09299622,2.56498784,158
3.48135101,-46.24334869,2.59479016,159
0.86992371,-59.16152028,3.81194204,169
0.66745483,-58.61506495,3.80089659,169
0.4597522,-58.12782512,3.79450506,169
7.47884857,-44.4522644,5.54672045,184
6.62957489,-43.8876358,5.52319712,183
6.17877018,-43.92609558,5.55831713,184
5.69699585,-43.56389008,5.53929228,184
5.5515033,-46.05249176,5.89949125,187
4.8825885,-48.68692169,6.31529039,190
4.25851929,-47.17290649,6.14385122,189
3.7638446,-45.08003387,5.88235086,186
3.27535736,-40.9026123,5.3267631,182
3.22041809,-45.99024353,6.04745573,188
2.97826111,-44.67833099,5.87905306,186
2.81933319,-44.5401474,5.87041945,186
2.63080322,-43.88708649,5.7912454,186
2.2278949,-41.82292328,5.52785105,184
1.93584167,-41.55670319,5.51035112,183
1.96818268,-45.64309845,6.08418745,188
1.62036621,-40.57970581,5.39430326,182
1.49480164,-40.86447296,5.44309324,183
1.22822296,-41.09214935,5.49357313,183
0.6017276,-46.83419189,6.34649176,190
0.44554626,-46.99645386,6.38020987,191
0.02947723,-31.19363556,4.18116373,172
-0.06488312,-30.05150757,4.02672953,171
-0.56596649,-30.18135223,4.08021826,171
-0.73347748,-29.37484131,3.97820086,170
7.37559998,-46.86170349,7.52113861,200
6.83011353,-44.42444763,7.12503761,197
6.51974308,-46.50984344,7.51155704,200
5.09045898,-43.83326874,7.12871403,197
5.06904327,-47.78312836,7.82718796,203
4.05434906,-42.27132568,6.91889757,195
3.89720642,-42.11806641,6.90194792,195
3.40780365,-45.02676544,7.44760174,200
2.83346283,-41.10790405,6.79296106,194
2.51943695,-40.50074921,6.70649714,193
2.24918091,-40.5327774,6.73021215,194
2.00671875,-41.15347443,6.8562364,195
1.67029297,-43.25296173,7.25023693,198
1.64172089,-46.72987518,7.86700005,203
1.38785278,-43.53482971,7.31934494,199
1.25726807,-59.33202529,10.12203163,222
0.66782867,-44.49084625,7.53803581,200
-0.55546082,-45.58878479,7.81824535,203
9.93400299,-56.78507457,11.13034767,231
7.22932922,-46.17213593,9.03066772,213
7.02103149,-46.89403687,9.19545311,214
6.73192322,-46.04277191,9.03124565,213
6.44288456,-46.18099365,9.07696003,213
6.16183292,-46.51132355,9.16345066,214
4.78893005,-42.78106842,8.45182652,208
4.48856079,-42.69518433,8.45168919,208
4.28091919,-43.45247803,8.62554974,210
3.10616028,-43.51676331,8.7128548,210
2.94537079,-45.5993515,9.16677708,214
2.10626709,-47.64905701,9.65871853,218
0.76938354,-44.67423401,9.11564201,214
0.00259888,-46.10746918,9.47492928,217
-3.39998138,-45.67266998,9.63640923,218
7.05336487,-45.28557739,10.46447891,225
6.66685211,-45.79283295,10.61044449,226
5.44431793,-44.84285126,10.44004578,225
5.0078479,-42.49150238,9.87869972,220
4.66885864,-42.06352386,9.79119724,219
4.30186188,-41.24561462,9.60849804,218
4.01630127,-41.19921265,9.61356873,218
3.76564514,-41.52240143,9.7090239,219
3.65955841,-45.43982086,10.69309944,227
3.45421326,-44.79057465,10.54363007,226
3.01324188,-45.04377136,10.63437981,227
2.69807159,-44.90243683,10.61909622,226
2.4004718,-45.05366669,10.6760611,227
2.2379657,-44.86473236,10.63943237,227
2.0726062,-44.58212433,10.57964462,226
1.90974152,-44.31056366,10.52252907,226
1.89227783,-47.78288422,11.39162392,233
1.48439514,-45.14572296,10.759767,227
1.33716309,-45.36878357,10.82553047,228
3.89814484,-43.4290329,11.73587746,236
2.03192627,-44.8329483,12.2540831,240
1.86638367,-44.52494202,12.17643303,239
1.57758057,-44.97220001,12.32423729,241
7.60797607,-35.49715576,0.64220852,142
6.26020634,-34.73863373,0.73002857,143
1.20552551,-49.24318085,1.63500542,151
1.03152191,-48.70663605,1.62850803,151
0.3713504,-47.71784363,1.64005798,151
0.2200824,-47.47804413,1.64226669,151
-0.08438385,-45.37416992,1.58943647,150
-0.23146332,-44.99706421,1.5862903,150
-0.5341214,-44.83293304,1.60107941,150
-0.73360718,-47.50376282,1.70840758,151
-0.83597076,-45.04638824,1.62900394,151
-0.74723328,-31.9086853,1.16143841,147
-8.31272018,-30.53843079,10.23718781,223
8.13187134,-57.72403548,3.38564676,165
3.53086578,-46.0309082,2.90335149,161
0.74510681,-58.86964262,4.00340456,171
0.55284607,-58.33964,3.97970194,170
-0.93246735,-53.8543416,3.76703257,169
-1.10432709,-53.49451694,3.75346846,169
-1.27021301,-53.00649462,3.73047441,168
-1.05527771,-30.92087708,2.16497869,155
-1.14848602,-30.63276825,2.15108079,155
-2.5304817,-30.39920197,2.22576016,156
12.2936145,-54.23589525,4.70548147,177
6.83785736,-57.13479815,5.40109056,182
4.65127289,-46.96689758,4.48226446,175
3.80087006,-46.15141449,4.45609564,174
2.55244934,-43.33124695,4.24614901,173
2.25150787,-46.11352692,4.56072325,175
1.08091461,-59.33469568,6.03685087,188
0.87248718,-58.70769337,5.98521132,187
0.10733521,-31.19157562,3.13631624,163
0.0062915,-30.96386108,3.11930174,163
-0.19677246,-31.00458679,3.13766951,163
-2.77376783,-30.29974518,3.24019712,164
12.04585754,-56.10141978,6.46618933,191
12.48669922,-59.05243514,6.83684439,195
11.44971191,-56.09139476,6.5205335,192
9.83741486,-53.79551897,6.35158628,190
9.51040375,-54.00434313,6.41137403,191
9.01230347,-53.30075274,6.36024755,190
9.10700714,-54.89352617,6.57387442,192
6.97349274,-45.01333008,5.39498037,182
7.04453766,-46.45903931,5.59018034,184
6.50211155,-44.89904175,5.42363161,183
6.65739166,-47.03232727,5.70729345,185
5.85691654,-43.55378876,5.29689592,182
5.75195896,-43.87831268,5.35238832,182
5.66544067,-46.79983673,5.7697925,186
5.08178436,-44.44781647,5.49735922,183
4.89207947,-44.03230438,5.4577598,183
2.89189636,-40.89473877,5.2157268,181
1.81943237,-40.87324677,5.3198852,182
1.00996887,-41.22521362,5.4506101,183
0.79353821,-58.52230678,7.90176434,203
6.49139988,-43.72719727,6.7681846,194
6.04174625,-43.72551117,6.80862326,194
4.81887543,-47.68093262,7.61968178,201
3.88956177,-42.76397095,6.84300035,195
3.72741425,-44.25424347,7.12134594,197
3.49915802,-43.28483734,6.97272247,196
3.25235474,-45.98154602,7.47205872,200
1.57901489,-46.97619019,7.8130545,203
0.99601471,-58.91422868,9.97757477,221
0.6446048,-45.49097595,7.64496464,201
0.33863556,-45.56673584,7.6894688,202
-3.63276136,-45.58410034,8.1069817,205
7.01454651,-44.07107697,8.3207478,207
6.72532379,-45.1163269,8.56643242,209
6.69305145,-47.02722321,8.97307819,212
6.04989445,-45.86277924,8.78274101,211
4.5042926,-41.71364746,8.04400009,205
4.19553864,-42.87593231,8.31949371,207
3.23149597,-43.47265015,8.53755898,209
3.07468903,-43.33545837,8.52350277,209
2.94571411,-43.59642944,8.59146923,209
1.93339264,-47.62838898,9.54817146,217
-1.80655945,-45.38958893,9.45747799,217
7.63679993,-45.81554565,10.26378197,223
7.32171356,-45.83654938,10.29399628,224
7.13112366,-45.59121094,10.24852318,223
7.02422058,-45.91960297,10.33862442,224
6.54719364,-45.92049561,10.37784332,224
5.34237396,-45.03958282,10.26260323,223
4.63864624,-42.85223541,9.78100723,219
4.39470398,-41.93176422,9.57364029,218
2.75715363,-45.0825058,10.51218933,225
2.44656097,-44.85915527,10.4865107,225
0.75445282,-48.27904663,1.57091135,150
-0.02485931,-45.05000458,1.53886169,150
-0.1631192,-44.62101898,1.53797573,150
-0.45639313,-44.4808136,1.56249994,150
-0.75058258,-44.49067078,1.59194559,150
-0.90384949,-44.73047028,1.61535734,151
-1.05810822,-44.96196136,1.63837713,151
-0.88830841,-31.71708069,1.166861,147
8.68394196,-58.08022914,3.05137152,163
7.79531586,-57.34530077,3.09322351,163
3.32215607,-46.25291595,2.78948468,160
-2.08465088,-50.83215485,3.65453905,168
-2.66425598,-49.13121185,3.59309954,167
-2.80379761,-48.7337738,3.57912535,167
-3.06844604,-47.96638641,3.55153078,167
10.71021759,-58.14974437,4.85358519,178
10.49023163,-58.05899653,4.86622995,178
9.32679474,-57.07247386,4.87953657,178
9.11307251,-56.91214213,4.88411421,178
8.61542236,-56.24153337,4.86359495,178
7.86671936,-57.75197444,5.09644121,180
6.27638828,-47.45287476,4.17773336,172
3.80827057,-44.67125854,4.13657946,172
3.31182587,-46.09002075,4.33592123,173
3.43382751,-50.13069305,4.74715322,177
2.69998657,-43.66052399,4.14330763,172
2.93574249,-50.26442871,4.81190104,177
0.88121521,-59.0194839,5.93771357,187
0.676633,-58.45066289,5.89878077,187
0.48695099,-58.03244994,5.87405104,186
-3.22870863,-29.46719513,3.25125212,164
11.03394043,-57.52553401,5.17014212,180
10.68801605,-57.78847728,5.25750917,181
8.91817963,-54.24640093,5.09934801,180
7.10696899,-46.17077789,4.38586611,174
6.91873657,-45.95565948,4.38918299,174
6.61554539,-45.9879776,4.44152349,174
6.4427396,-45.85749969,4.45293516,174
6.49772465,-47.35426483,4.62997335,176
5.14677917,-43.83796844,4.40961641,174
6.51349461,-56.98480425,5.82358068,186
4.58585083,-45.40702209,4.69474024,176
4.37722504,-44.81355438,4.65457529,176
4.3154422,-45.8114563,4.78852839,177
4.08375275,-46.81662903,4.95084757,179
3.56394684,-43.91453705,4.67395205,176
3.27352631,-43.9074646,4.7200374,177
3.28402435,-46.13554535,4.99542517,179
3.15768158,-46.53164063,5.06515402,180
3.19733917,-49.61659393,5.44241518,183
2.87997162,-49.8281723,5.52021307,183
2.35795319,-42.86586914,4.73887724,177
1.59714233,-41.23983917,4.6601705,176
1.46204102,-46.04288635,5.27970404,181
0.85314667,-59.07641826,7.00057644,196
0.05907166,-29.54720459,3.45642656,166
-0.33487976,-30.81619415,3.67898935,168
-1.17443359,-31.69191895,3.92614073,170
-1.1598996,-29.43177185,3.64252085,168
-2.28073347,-29.35913239,3.81919378,169
